"State","Date","RMV"
"WA",2019-12-09,7159248.94807186
"WA",2019-12-10,7158938.22034132
"WA",2019-12-11,7158627.49261078
"WA",2019-12-12,7158316.76488024
"WA",2019-12-13,7158006.0371497
"WA",2019-12-14,7157695.30941916
"WA",2019-12-15,7157384.58168862
"WA",2019-12-16,7157073.85395808
"WA",2019-12-17,7156763.12622754
"WA",2019-12-18,7156452.39849701
"WA",2019-12-19,7156141.67076647
"WA",2019-12-20,7155830.94303593
"WA",2019-12-21,7155520.21530539
"WA",2019-12-22,7155209.48757485
"WA",2019-12-23,7154898.75984431
"WA",2019-12-24,7154588.03211377
"WA",2019-12-25,7154277.30438323
"WA",2019-12-26,7153966.57665269
"WA",2019-12-27,7153655.84892216
"WA",2019-12-28,7153345.12119162
"WA",2019-12-29,7153034.39346108
"WA",2019-12-30,7152723.66573054
"WA",2019-12-31,7152412.938
"WI",2016-02-08,5352574.68261965
"WI",2016-02-09,5352893.13602015
"WI",2016-02-10,5353211.58942065
"WI",2016-02-11,5353530.04282116
"WI",2016-02-12,5353848.49622166
"WI",2016-02-13,5354166.94962217
"WI",2016-02-14,5354485.40302267
"WI",2016-02-15,5354803.85642317
"WI",2016-02-16,5355122.30982368
"WI",2016-02-17,5355440.76322418
"WI",2016-02-18,5355759.21662469
"WI",2016-02-19,5356077.67002519
"WI",2016-02-20,5356396.12342569
"WI",2016-02-21,5356714.5768262
"WI",2016-02-22,5357033.0302267
"WI",2016-02-23,5357351.4836272
"WI",2016-02-24,5357669.93702771
"WI",2016-02-25,5357988.39042821
"WI",2016-02-26,5358306.84382872
"WI",2016-02-27,5358625.29722922
"WI",2016-02-28,5358943.75062972
"WI",2016-02-29,5359262.20403023
"WI",2016-03-01,5359580.65743073
"WI",2016-03-02,5359899.11083123
"WI",2016-03-03,5360217.56423174
"WI",2016-03-04,5360536.01763224
"WI",2016-03-05,5360854.47103275
"WI",2016-03-06,5361172.92443325
"WI",2016-03-07,5361491.37783375
"WI",2016-03-08,5361809.83123426
"WI",2016-03-09,5362128.28463476
"WI",2016-03-10,5362446.73803526
"WI",2016-03-11,5362765.19143577
"WI",2016-03-12,5363083.64483627
"WI",2016-03-13,5363402.09823678
"WI",2016-03-14,5363720.55163728
"WI",2016-03-15,5364039.00503778
"WI",2016-03-16,5364357.45843829
"WI",2016-03-17,5364675.91183879
"WI",2016-03-18,5364994.36523929
"WI",2016-03-19,5365312.8186398
"WI",2016-03-20,5365631.2720403
"WI",2016-03-21,5365949.72544081
"WI",2016-03-22,5366268.17884131
"WI",2016-03-23,5366586.63224181
"WI",2016-03-24,5366905.08564232
"WI",2016-03-25,5367223.53904282
"WI",2016-03-26,5367541.99244332
"WI",2016-03-27,5367860.44584383
"WI",2016-03-28,5368178.89924433
"WI",2016-03-29,5368497.35264484
"WI",2016-03-30,5368815.80604534
"WI",2016-03-31,5369134.25944584
"WI",2016-04-01,5369452.71284635
"WI",2016-04-02,5369771.16624685
"WI",2016-04-03,5370089.61964735
"WI",2016-04-04,5370408.07304786
"WI",2016-04-05,5370726.52644836
"WI",2016-04-06,5371044.97984887
"WI",2016-04-07,5371363.43324937
"WI",2016-04-08,5371681.88664987
"WI",2016-04-09,5372000.34005038
"WI",2016-04-10,5372318.79345088
"WI",2016-04-11,5372637.24685139
"WI",2016-04-12,5372955.70025189
"WI",2016-04-13,5373274.15365239
"WI",2016-04-14,5373592.6070529
"WI",2016-04-15,5373911.0604534
"WI",2016-04-16,5374229.5138539
"WI",2016-04-17,5374547.96725441
"WI",2016-04-18,5374866.42065491
"WI",2016-04-19,5375184.87405542
"WI",2016-04-20,5375503.32745592
"WI",2016-04-21,5375821.78085642
"WI",2016-04-22,5376140.23425693
"WI",2016-04-23,5376458.68765743
"WI",2016-04-24,5376777.14105793
"WI",2016-04-25,5377095.59445844
"WI",2016-04-26,5377414.04785894
"WI",2016-04-27,5377732.50125945
"WI",2016-04-28,5378050.95465995
"WI",2016-04-29,5378369.40806045
"WI",2016-04-30,5378687.86146096
"WI",2016-05-01,5379006.31486146
"WI",2016-05-02,5379324.76826196
"WI",2016-05-03,5379643.22166247
"WI",2016-05-04,5379961.67506297
"WI",2016-05-05,5380280.12846348
"WI",2016-05-06,5380598.58186398
"WI",2016-05-07,5380917.03526448
"WI",2016-05-08,5381235.48866499
"WI",2016-05-09,5381553.94206549
"WI",2016-05-10,5381872.395466
"WI",2016-05-11,5382190.8488665
"WI",2016-05-12,5382509.302267
"WI",2016-05-13,5382827.75566751
"WI",2016-05-14,5383146.20906801
"WI",2016-05-15,5383464.66246851
"WI",2016-05-16,5383783.11586902
"WI",2016-05-17,5384101.56926952
"WI",2016-05-18,5384420.02267003
"WI",2016-05-19,5384738.47607053
"WI",2016-05-20,5385056.92947103
"WI",2016-05-21,5385375.38287154
"WI",2016-05-22,5385693.83627204
"WI",2016-05-23,5386012.28967254
"WI",2016-05-24,5386330.74307305
"WI",2016-05-25,5386649.19647355
"WI",2016-05-26,5386967.64987406
"WI",2016-05-27,5387286.10327456
"WI",2016-05-28,5387604.55667506
"WI",2016-05-29,5387923.01007557
"WI",2016-05-30,5388241.46347607
"WI",2016-05-31,5388559.91687657
"WI",2016-06-01,5388878.37027708
"WI",2016-06-02,5389196.82367758
"WI",2016-06-03,5389515.27707809
"WI",2016-06-04,5389833.73047859
"WI",2016-06-05,5390152.18387909
"WI",2016-06-06,5390470.6372796
"WI",2016-06-07,5390789.0906801
"WI",2016-06-08,5391107.5440806
"WI",2016-06-09,5391425.99748111
"WI",2016-06-10,5391744.45088161
"WI",2016-06-11,5392062.90428212
"WI",2016-06-12,5392381.35768262
"WI",2016-06-13,5392699.81108312
"WI",2016-06-14,5393018.26448363
"WI",2016-06-15,5393336.71788413
"WI",2016-06-16,5393655.17128463
"WI",2016-06-17,5393973.62468514
"WI",2016-06-18,5394292.07808564
"WI",2016-06-19,5394610.53148615
"WI",2016-06-20,5394928.98488665
"WI",2016-06-21,5395247.43828715
"WI",2016-06-22,5395565.89168766
"WI",2016-06-23,5395884.34508816
"WI",2016-06-24,5396202.79848867
"WI",2016-06-25,5396521.25188917
"WI",2016-06-26,5396839.70528967
"WI",2016-06-27,5397158.15869018
"WI",2016-06-28,5397476.61209068
"WI",2016-06-29,5397795.06549118
"WI",2016-06-30,5398113.51889169
"WI",2016-07-01,5398431.97229219
"WI",2016-07-02,5398750.4256927
"WI",2016-07-03,5399068.8790932
"WI",2016-07-04,5399387.3324937
"WI",2016-07-05,5399705.78589421
"WI",2016-07-06,5400024.23929471
"WI",2016-07-07,5400342.69269521
"WI",2016-07-08,5400661.14609572
"WI",2016-07-09,5400979.59949622
"WI",2016-07-10,5401298.05289673
"WI",2016-07-11,5401616.50629723
"WI",2016-07-12,5401934.95969773
"WI",2016-07-13,5402253.41309824
"WI",2016-07-14,5402571.86649874
"WI",2016-07-15,5402890.31989924
"WI",2016-07-16,5403208.77329975
"WI",2016-07-17,5403527.22670025
"WI",2016-07-18,5403845.68010076
"WI",2016-07-19,5404164.13350126
"WI",2016-07-20,5404482.58690176
"WI",2016-07-21,5404801.04030227
"WI",2016-07-22,5405119.49370277
"WI",2016-07-23,5405437.94710327
"WI",2016-07-24,5405756.40050378
"WI",2016-07-25,5406074.85390428
"WI",2016-07-26,5406393.30730479
"WI",2016-07-27,5406711.76070529
"WI",2016-07-28,5407030.21410579
"WI",2016-07-29,5407348.6675063
"WI",2016-07-30,5407667.1209068
"WI",2016-07-31,5407985.5743073
"WI",2016-08-01,5408304.02770781
"WI",2016-08-02,5408622.48110831
"WI",2016-08-03,5408940.93450882
"WI",2016-08-04,5409259.38790932
"WI",2016-08-05,5409577.84130982
"WI",2016-08-06,5409896.29471033
"WI",2016-08-07,5410214.74811083
"WI",2016-08-08,5410533.20151133
"WI",2016-08-09,5410851.65491184
"WI",2016-08-10,5411170.10831234
"WI",2016-08-11,5411488.56171285
"WI",2016-08-12,5411807.01511335
"WI",2016-08-13,5412125.46851385
"WI",2016-08-14,5412443.92191436
"WI",2016-08-15,5412762.37531486
"WI",2016-08-16,5413080.82871537
"WI",2016-08-17,5413399.28211587
"WI",2016-08-18,5413717.73551637
"WI",2016-08-19,5414036.18891688
"WI",2016-08-20,5414354.64231738
"WI",2016-08-21,5414673.09571788
"WI",2016-08-22,5414991.54911839
"WI",2016-08-23,5415310.00251889
"WI",2016-08-24,5415628.4559194
"WI",2016-08-25,5415946.9093199
"WI",2016-08-26,5416265.3627204
"WI",2016-08-27,5416583.81612091
"WI",2016-08-28,5416902.26952141
"WI",2016-08-29,5417220.72292191
"WI",2016-08-30,5417539.17632242
"WI",2016-08-31,5417857.62972292
"WI",2016-09-01,5418176.08312343
"WI",2016-09-02,5418494.53652393
"WI",2016-09-03,5418812.98992443
"WI",2016-09-04,5419131.44332494
"WI",2016-09-05,5419449.89672544
"WI",2016-09-06,5419768.35012594
"WI",2016-09-07,5420086.80352645
"WI",2016-09-08,5420405.25692695
"WI",2016-09-09,5420723.71032746
"WI",2016-09-10,5421042.16372796
"WI",2016-09-11,5421360.61712846
"WI",2016-09-12,5421679.07052897
"WI",2016-09-13,5421997.52392947
"WI",2016-09-14,5422315.97732997
"WI",2016-09-15,5422634.43073048
"WI",2016-09-16,5422952.88413098
"WI",2016-09-17,5423271.33753149
"WI",2016-09-18,5423589.79093199
"WI",2016-09-19,5423908.24433249
"WI",2016-09-20,5424226.697733
"WI",2016-09-21,5424545.1511335
"WI",2016-09-22,5424863.604534
"WI",2016-09-23,5425182.05793451
"WI",2016-09-24,5425500.51133501
"WI",2016-09-25,5425818.96473552
"WI",2016-09-26,5426137.41813602
"WI",2016-09-27,5426455.87153652
"WI",2016-09-28,5426774.32493703
"WI",2016-09-29,5427092.77833753
"WI",2016-09-30,5427411.23173804
"WI",2016-10-01,5427729.68513854
"WI",2016-10-02,5428048.13853904
"WI",2016-10-03,5428366.59193955
"WI",2016-10-04,5428685.04534005
"WI",2016-10-05,5429003.49874055
"WI",2016-10-06,5429321.95214106
"WI",2016-10-07,5429640.40554156
"WI",2016-10-08,5429958.85894207
"WI",2016-10-09,5430277.31234257
"WI",2016-10-10,5430595.76574307
"WI",2016-10-11,5430914.21914358
"WI",2016-10-12,5431232.67254408
"WI",2016-10-13,5431551.12594458
"WI",2016-10-14,5431869.57934509
"WI",2016-10-15,5432188.03274559
"WI",2016-10-16,5432506.4861461
"WI",2016-10-17,5432824.9395466
"WI",2016-10-18,5433143.3929471
"WI",2016-10-19,5433461.84634761
"WI",2016-10-20,5433780.29974811
"WI",2016-10-21,5434098.75314861
"WI",2016-10-22,5434417.20654912
"WI",2016-10-23,5434735.65994962
"WI",2016-10-24,5435054.11335013
"WI",2016-10-25,5435372.56675063
"WI",2016-10-26,5435691.02015113
"WI",2016-10-27,5436009.47355164
"WI",2016-10-28,5436327.92695214
"WI",2016-10-29,5436646.38035265
"WI",2016-10-30,5436964.83375315
"WI",2016-10-31,5437283.28715365
"WI",2016-11-01,5437601.74055416
"WI",2016-11-02,5437920.19395466
"WI",2016-11-03,5438238.64735516
"WI",2016-11-04,5438557.10075567
"WI",2016-11-05,5438875.55415617
"WI",2016-11-06,5439194.00755668
"WI",2016-11-07,5439512.46095718
"WI",2016-11-08,5439830.91435768
"WI",2016-11-09,5440149.36775819
"WI",2016-11-10,5440467.82115869
"WI",2016-11-11,5440786.27455919
"WI",2016-11-12,5441104.7279597
"WI",2016-11-13,5441423.1813602
"WI",2016-11-14,5441741.63476071
"WI",2016-11-15,5442060.08816121
"WI",2016-11-16,5442378.54156171
"WI",2016-11-17,5442696.99496222
"WI",2016-11-18,5443015.44836272
"WI",2016-11-19,5443333.90176322
"WI",2016-11-20,5443652.35516373
"WI",2016-11-21,5443970.80856423
"WI",2016-11-22,5444289.26196474
"WI",2016-11-23,5444607.71536524
"WI",2016-11-24,5444926.16876574
"WI",2016-11-25,5445244.62216625
"WI",2016-11-26,5445563.07556675
"WI",2016-11-27,5445881.52896725
"WI",2016-11-28,5446199.98236776
"WI",2016-11-29,5446518.43576826
"WI",2016-11-30,5446836.88916877
"WI",2016-12-01,5447155.34256927
"WI",2016-12-02,5447473.79596977
"WI",2016-12-03,5447792.24937028
"WI",2016-12-04,5448110.70277078
"WI",2016-12-05,5448429.15617128
"WI",2016-12-06,5448747.60957179
"WI",2016-12-07,5449066.06297229
"WI",2016-12-08,5449384.5163728
"WI",2016-12-09,5449702.9697733
"WI",2016-12-10,5450021.4231738
"WI",2016-12-11,5450339.87657431
"WI",2016-12-12,5450658.32997481
"WI",2016-12-13,5450976.78337531
"WI",2016-12-14,5451295.23677582
"WI",2016-12-15,5451613.69017632
"WI",2016-12-16,5451932.14357683
"WI",2016-12-17,5452250.59697733
"WI",2016-12-18,5452569.05037783
"WI",2016-12-19,5452887.50377834
"WI",2016-12-20,5453205.95717884
"WI",2016-12-21,5453524.41057935
"WI",2016-12-22,5453842.86397985
"WI",2016-12-23,5454161.31738035
"WI",2016-12-24,5454479.77078086
"WI",2016-12-25,5454798.22418136
"WI",2016-12-26,5455116.67758186
"WI",2016-12-27,5455435.13098237
"WI",2016-12-28,5455753.58438287
"WI",2016-12-29,5456072.03778338
"WI",2016-12-30,5456390.49118388
"WI",2016-12-31,5456708.94458438
"WI",2017-01-01,5457027.39798489
"WI",2017-01-02,5457345.85138539
"WI",2017-01-03,5457664.30478589
"WI",2017-01-04,5457982.7581864
"WI",2017-01-05,5458301.2115869
"WI",2017-01-06,5458619.66498741
"WI",2017-01-07,5458938.11838791
"WI",2017-01-08,5459256.57178841
"WI",2017-01-09,5459575.02518892
"WI",2017-01-10,5459893.47858942
"WI",2017-01-11,5460211.93198992
"WI",2017-01-12,5460530.38539043
"WI",2017-01-13,5460848.83879093
"WI",2017-01-14,5461167.29219144
"WI",2017-01-15,5461485.74559194
"WI",2017-01-16,5461804.19899244
"WI",2017-01-17,5462122.65239295
"WI",2017-01-18,5462441.10579345
"WI",2017-01-19,5462759.55919395
"WI",2017-01-20,5463078.01259446
"WI",2017-01-21,5463396.46599496
"WI",2017-01-22,5463714.91939547
"WI",2017-01-23,5464033.37279597
"WI",2017-01-24,5464351.82619647
"WI",2017-01-25,5464670.27959698
"WI",2017-01-26,5464988.73299748
"WI",2017-01-27,5465307.18639798
"WI",2017-01-28,5465625.63979849
"WI",2017-01-29,5465944.09319899
"WI",2017-01-30,5466262.5465995
"WI",2017-01-31,5466581
"WI",2017-02-01,5466903.93069307
"WI",2017-02-02,5467226.86138614
"WI",2017-02-03,5467549.79207921
"WI",2017-02-04,5467872.72277228
"WI",2017-02-05,5468195.65346535
"WI",2017-02-06,5468518.58415842
"WI",2017-02-07,5468841.51485149
"WI",2017-02-08,5469164.44554455
"WI",2017-02-09,5469487.37623762
"WI",2017-02-10,5469810.30693069
"WI",2017-02-11,5470133.23762376
"WI",2017-02-12,5470456.16831683
"WI",2017-02-13,5470779.0990099
"WI",2017-02-14,5471102.02970297
"WI",2017-02-15,5471424.96039604
"WI",2017-02-16,5471747.89108911
"WI",2017-02-17,5472070.82178218
"WI",2017-02-18,5472393.75247525
"WI",2017-02-19,5472716.68316832
"WI",2017-02-20,5473039.61386139
"WI",2017-02-21,5473362.54455446
"WI",2017-02-22,5473685.47524752
"WI",2017-02-23,5474008.40594059
"WI",2017-02-24,5474331.33663366
"WI",2017-02-25,5474654.26732673
"WI",2017-02-26,5474977.1980198
"WI",2017-02-27,5475300.12871287
"WI",2017-02-28,5475623.05940594
"WI",2017-03-01,5475945.99009901
"WI",2017-03-02,5476268.92079208
"WI",2017-03-03,5476591.85148515
"WI",2017-03-04,5476914.78217822
"WI",2017-03-05,5477237.71287129
"WI",2017-03-06,5477560.64356436
"WI",2017-03-07,5477883.57425743
"WI",2017-03-08,5478206.5049505
"WI",2017-03-09,5478529.43564356
"WI",2017-03-10,5478852.36633663
"WI",2017-03-11,5479175.2970297
"WI",2017-03-12,5479498.22772277
"WI",2017-03-13,5479821.15841584
"WI",2017-03-14,5480144.08910891
"WI",2017-03-15,5480467.01980198
"WI",2017-03-16,5480789.95049505
"WI",2017-03-17,5481112.88118812
"WI",2017-03-18,5481435.81188119
"WI",2017-03-19,5481758.74257426
"WI",2017-03-20,5482081.67326733
"WI",2017-03-21,5482404.6039604
"WI",2017-03-22,5482727.53465347
"WI",2017-03-23,5483050.46534653
"WI",2017-03-24,5483373.3960396
"WI",2017-03-25,5483696.32673267
"WI",2017-03-26,5484019.25742574
"WI",2017-03-27,5484342.18811881
"WI",2017-03-28,5484665.11881188
"WI",2017-03-29,5484988.04950495
"WI",2017-03-30,5485310.98019802
"WI",2017-03-31,5485633.91089109
"WI",2017-04-01,5485956.84158416
"WI",2017-04-02,5486279.77227723
"WI",2017-04-03,5486602.7029703
"WI",2017-04-04,5486925.63366337
"WI",2017-04-05,5487248.56435644
"WI",2017-04-06,5487571.4950495
"WI",2017-04-07,5487894.42574257
"WI",2017-04-08,5488217.35643564
"WI",2017-04-09,5488540.28712871
"WI",2017-04-10,5488863.21782178
"WI",2017-04-11,5489186.14851485
"WI",2017-04-12,5489509.07920792
"WI",2017-04-13,5489832.00990099
"WI",2017-04-14,5490154.94059406
"WI",2017-04-15,5490477.87128713
"WI",2017-04-16,5490800.8019802
"WI",2017-04-17,5491123.73267327
"WI",2017-04-18,5491446.66336634
"WI",2017-04-19,5491769.59405941
"WI",2017-04-20,5492092.52475248
"WI",2017-04-21,5492415.45544554
"WI",2017-04-22,5492738.38613861
"WI",2017-04-23,5493061.31683168
"WI",2017-04-24,5493384.24752475
"WI",2017-04-25,5493707.17821782
"WI",2017-04-26,5494030.10891089
"WI",2017-04-27,5494353.03960396
"WI",2017-04-28,5494675.97029703
"WI",2017-04-29,5494998.9009901
"WI",2017-04-30,5495321.83168317
"WI",2017-05-01,5495644.76237624
"WI",2017-05-02,5495967.69306931
"WI",2017-05-03,5496290.62376238
"WI",2017-05-04,5496613.55445545
"WI",2017-05-05,5496936.48514851
"WI",2017-05-06,5497259.41584158
"WI",2017-05-07,5497582.34653465
"WI",2017-05-08,5497905.27722772
"WI",2017-05-09,5498228.20792079
"WI",2017-05-10,5498551.13861386
"WI",2017-05-11,5498874.06930693
"WI",2017-05-12,5499197
"WI",2017-05-13,5499519.93069307
"WI",2017-05-14,5499842.86138614
"WI",2017-05-15,5500165.79207921
"WI",2017-05-16,5500488.72277228
"WI",2017-05-17,5500811.65346535
"WI",2017-05-18,5501134.58415842
"WI",2017-05-19,5501457.51485149
"WI",2017-05-20,5501780.44554455
"WI",2017-05-21,5502103.37623762
"WI",2017-05-22,5502426.30693069
"WI",2017-05-23,5502749.23762376
"WI",2017-05-24,5503072.16831683
"WI",2017-05-25,5503395.0990099
"WI",2017-05-26,5503718.02970297
"WI",2017-05-27,5504040.96039604
"WI",2017-05-28,5504363.89108911
"WI",2017-05-29,5504686.82178218
"WI",2017-05-30,5505009.75247525
"WI",2017-05-31,5505332.68316832
"WI",2017-06-01,5505655.61386139
"WI",2017-06-02,5505978.54455446
"WI",2017-06-03,5506301.47524752
"WI",2017-06-04,5506624.40594059
"WI",2017-06-05,5506947.33663366
"WI",2017-06-06,5507270.26732673
"WI",2017-06-07,5507593.1980198
"WI",2017-06-08,5507916.12871287
"WI",2017-06-09,5508239.05940594
"WI",2017-06-10,5508561.99009901
"WI",2017-06-11,5508884.92079208
"WI",2017-06-12,5509207.85148515
"WI",2017-06-13,5509530.78217822
"WI",2017-06-14,5509853.71287129
"WI",2017-06-15,5510176.64356436
"WI",2017-06-16,5510499.57425743
"WI",2017-06-17,5510822.5049505
"WI",2017-06-18,5511145.43564356
"WI",2017-06-19,5511468.36633663
"WI",2017-06-20,5511791.2970297
"WI",2017-06-21,5512114.22772277
"WI",2017-06-22,5512437.15841584
"WI",2017-06-23,5512760.08910891
"WI",2017-06-24,5513083.01980198
"WI",2017-06-25,5513405.95049505
"WI",2017-06-26,5513728.88118812
"WI",2017-06-27,5514051.81188119
"WI",2017-06-28,5514374.74257426
"WI",2017-06-29,5514697.67326733
"WI",2017-06-30,5515020.6039604
"WI",2017-07-01,5515343.53465347
"WI",2017-07-02,5515666.46534653
"WI",2017-07-03,5515989.3960396
"WI",2017-07-04,5516312.32673267
"WI",2017-07-05,5516635.25742574
"WI",2017-07-06,5516958.18811881
"WI",2017-07-07,5517281.11881188
"WI",2017-07-08,5517604.04950495
"WI",2017-07-09,5517926.98019802
"WI",2017-07-10,5518249.91089109
"WI",2017-07-11,5518572.84158416
"WI",2017-07-12,5518895.77227723
"WI",2017-07-13,5519218.7029703
"WI",2017-07-14,5519541.63366337
"WI",2017-07-15,5519864.56435644
"WI",2017-07-16,5520187.4950495
"WI",2017-07-17,5520510.42574257
"WI",2017-07-18,5520833.35643564
"WI",2017-07-19,5521156.28712871
"WI",2017-07-20,5521479.21782178
"WI",2017-07-21,5521802.14851485
"WI",2017-07-22,5522125.07920792
"WI",2017-07-23,5522448.00990099
"WI",2017-07-24,5522770.94059406
"WI",2017-07-25,5523093.87128713
"WI",2017-07-26,5523416.8019802
"WI",2017-07-27,5523739.73267327
"WI",2017-07-28,5524062.66336634
"WI",2017-07-29,5524385.59405941
"WI",2017-07-30,5524708.52475248
"WI",2017-07-31,5525031.45544554
"WI",2017-08-01,5525354.38613861
"WI",2017-08-02,5525677.31683168
"WI",2017-08-03,5526000.24752475
"WI",2017-08-04,5526323.17821782
"WI",2017-08-05,5526646.10891089
"WI",2017-08-06,5526969.03960396
"WI",2017-08-07,5527291.97029703
"WI",2017-08-08,5527614.9009901
"WI",2017-08-09,5527937.83168317
"WI",2017-08-10,5528260.76237624
"WI",2017-08-11,5528583.69306931
"WI",2017-08-12,5528906.62376238
"WI",2017-08-13,5529229.55445545
"WI",2017-08-14,5529552.48514851
"WI",2017-08-15,5529875.41584158
"WI",2017-08-16,5530198.34653465
"WI",2017-08-17,5530521.27722772
"WI",2017-08-18,5530844.20792079
"WI",2017-08-19,5531167.13861386
"WI",2017-08-20,5531490.06930693
"WI",2017-08-21,5531813
"WI",2017-08-22,5532135.93069307
"WI",2017-08-23,5532458.86138614
"WI",2017-08-24,5532781.79207921
"WI",2017-08-25,5533104.72277228
"WI",2017-08-26,5533427.65346535
"WI",2017-08-27,5533750.58415842
"WI",2017-08-28,5534073.51485149
"WI",2017-08-29,5534396.44554455
"WI",2017-08-30,5534719.37623762
"WI",2017-08-31,5535042.30693069
"WI",2017-09-01,5535365.23762376
"WI",2017-09-02,5535688.16831683
"WI",2017-09-03,5536011.0990099
"WI",2017-09-04,5536334.02970297
"WI",2017-09-05,5536656.96039604
"WI",2017-09-06,5536979.89108911
"WI",2017-09-07,5537302.82178218
"WI",2017-09-08,5537625.75247525
"WI",2017-09-09,5537948.68316832
"WI",2017-09-10,5538271.61386139
"WI",2017-09-11,5538594.54455446
"WI",2017-09-12,5538917.47524752
"WI",2017-09-13,5539240.40594059
"WI",2017-09-14,5539563.33663366
"WI",2017-09-15,5539886.26732673
"WI",2017-09-16,5540209.1980198
"WI",2017-09-17,5540532.12871287
"WI",2017-09-18,5540855.05940594
"WI",2017-09-19,5541177.99009901
"WI",2017-09-20,5541500.92079208
"WI",2017-09-21,5541823.85148515
"WI",2017-09-22,5542146.78217822
"WI",2017-09-23,5542469.71287129
"WI",2017-09-24,5542792.64356436
"WI",2017-09-25,5543115.57425743
"WI",2017-09-26,5543438.5049505
"WI",2017-09-27,5543761.43564356
"WI",2017-09-28,5544084.36633663
"WI",2017-09-29,5544407.2970297
"WI",2017-09-30,5544730.22772277
"WI",2017-10-01,5545053.15841584
"WI",2017-10-02,5545376.08910891
"WI",2017-10-03,5545699.01980198
"WI",2017-10-04,5546021.95049505
"WI",2017-10-05,5546344.88118812
"WI",2017-10-06,5546667.81188119
"WI",2017-10-07,5546990.74257426
"WI",2017-10-08,5547313.67326733
"WI",2017-10-09,5547636.6039604
"WI",2017-10-10,5547959.53465347
"WI",2017-10-11,5548282.46534653
"WI",2017-10-12,5548605.3960396
"WI",2017-10-13,5548928.32673267
"WI",2017-10-14,5549251.25742574
"WI",2017-10-15,5549574.18811881
"WI",2017-10-16,5549897.11881188
"WI",2017-10-17,5550220.04950495
"WI",2017-10-18,5550542.98019802
"WI",2017-10-19,5550865.91089109
"WI",2017-10-20,5551188.84158416
"WI",2017-10-21,5551511.77227723
"WI",2017-10-22,5551834.7029703
"WI",2017-10-23,5552157.63366337
"WI",2017-10-24,5552480.56435644
"WI",2017-10-25,5552803.4950495
"WI",2017-10-26,5553126.42574257
"WI",2017-10-27,5553449.35643564
"WI",2017-10-28,5553772.28712871
"WI",2017-10-29,5554095.21782178
"WI",2017-10-30,5554418.14851485
"WI",2017-10-31,5554741.07920792
"WI",2017-11-01,5555064.00990099
"WI",2017-11-02,5555386.94059406
"WI",2017-11-03,5555709.87128713
"WI",2017-11-04,5556032.8019802
"WI",2017-11-05,5556355.73267327
"WI",2017-11-06,5556678.66336634
"WI",2017-11-07,5557001.59405941
"WI",2017-11-08,5557324.52475248
"WI",2017-11-09,5557647.45544554
"WI",2017-11-10,5557970.38613861
"WI",2017-11-11,5558293.31683168
"WI",2017-11-12,5558616.24752475
"WI",2017-11-13,5558939.17821782
"WI",2017-11-14,5559262.10891089
"WI",2017-11-15,5559585.03960396
"WI",2017-11-16,5559907.97029703
"WI",2017-11-17,5560230.9009901
"WI",2017-11-18,5560553.83168317
"WI",2017-11-19,5560876.76237624
"WI",2017-11-20,5561199.69306931
"WI",2017-11-21,5561522.62376238
"WI",2017-11-22,5561845.55445545
"WI",2017-11-23,5562168.48514851
"WI",2017-11-24,5562491.41584158
"WI",2017-11-25,5562814.34653465
"WI",2017-11-26,5563137.27722772
"WI",2017-11-27,5563460.20792079
"WI",2017-11-28,5563783.13861386
"WI",2017-11-29,5564106.06930693
"WI",2017-11-30,5564429
"WI",2017-12-01,5564504.42388759
"WI",2017-12-02,5564579.84777518
"WI",2017-12-03,5564655.27166276
"WI",2017-12-04,5564730.69555035
"WI",2017-12-05,5564806.11943794
"WI",2017-12-06,5564881.54332553
"WI",2017-12-07,5564956.96721311
"WI",2017-12-08,5565032.3911007
"WI",2017-12-09,5565107.81498829
"WI",2017-12-10,5565183.23887588
"WI",2017-12-11,5565258.66276347
"WI",2017-12-12,5565334.08665105
"WI",2017-12-13,5565409.51053864
"WI",2017-12-14,5565484.93442623
"WI",2017-12-15,5565560.35831382
"WI",2017-12-16,5565635.78220141
"WI",2017-12-17,5565711.20608899
"WI",2017-12-18,5565786.62997658
"WI",2017-12-19,5565862.05386417
"WI",2017-12-20,5565937.47775176
"WI",2017-12-21,5566012.90163934
"WI",2017-12-22,5566088.32552693
"WI",2017-12-23,5566163.74941452
"WI",2017-12-24,5566239.17330211
"WI",2017-12-25,5566314.5971897
"WI",2017-12-26,5566390.02107728
"WI",2017-12-27,5566465.44496487
"WI",2017-12-28,5566540.86885246
"WI",2017-12-29,5566616.29274005
"WI",2017-12-30,5566691.71662764
"WI",2017-12-31,5566767.14051522
"WI",2018-01-01,5566842.56440281
"WI",2018-01-02,5566917.9882904
"WI",2018-01-03,5566993.41217799
"WI",2018-01-04,5567068.83606557
"WI",2018-01-05,5567144.25995316
"WI",2018-01-06,5567219.68384075
"WI",2018-01-07,5567295.10772834
"WI",2018-01-08,5567370.53161593
"WI",2018-01-09,5567445.95550351
"WI",2018-01-10,5567521.3793911
"WI",2018-01-11,5567596.80327869
"WI",2018-01-12,5567672.22716628
"WI",2018-01-13,5567747.65105386
"WI",2018-01-14,5567823.07494145
"WI",2018-01-15,5567898.49882904
"WI",2018-01-16,5567973.92271663
"WI",2018-01-17,5568049.34660422
"WI",2018-01-18,5568124.7704918
"WI",2018-01-19,5568200.19437939
"WI",2018-01-20,5568275.61826698
"WI",2018-01-21,5568351.04215457
