"State","Date","Urban_Mileage"
"PA",2019-10-04,103125.284693548
"PA",2019-10-05,103128.310741935
"PA",2019-10-06,103131.336790323
"PA",2019-10-07,103134.36283871
"PA",2019-10-08,103137.388887097
"PA",2019-10-09,103140.414935484
"PA",2019-10-10,103143.440983871
"PA",2019-10-11,103146.467032258
"PA",2019-10-12,103149.493080645
"PA",2019-10-13,103152.519129032
"PA",2019-10-14,103155.545177419
"PA",2019-10-15,103158.571225806
"PA",2019-10-16,103161.597274194
"PA",2019-10-17,103164.623322581
"PA",2019-10-18,103167.649370968
"PA",2019-10-19,103170.675419355
"PA",2019-10-20,103173.701467742
"PA",2019-10-21,103176.727516129
"PA",2019-10-22,103179.753564516
"PA",2019-10-23,103182.779612903
"PA",2019-10-24,103185.80566129
"PA",2019-10-25,103188.831709677
"PA",2019-10-26,103191.857758065
"PA",2019-10-27,103194.883806452
"PA",2019-10-28,103197.909854839
"PA",2019-10-29,103200.935903226
"PA",2019-10-30,103203.961951613
"PA",2019-10-31,103206.988
"PA",2019-11-01,103210.014048387
"PA",2019-11-02,103213.040096774
"PA",2019-11-03,103216.066145161
"PA",2019-11-04,103219.092193548
"PA",2019-11-05,103222.118241935
"PA",2019-11-06,103225.144290323
"PA",2019-11-07,103228.17033871
"PA",2019-11-08,103231.196387097
"PA",2019-11-09,103234.222435484
"PA",2019-11-10,103237.248483871
"PA",2019-11-11,103240.274532258
"PA",2019-11-12,103243.300580645
"PA",2019-11-13,103246.326629032
"PA",2019-11-14,103249.352677419
"PA",2019-11-15,103252.378725806
"PA",2019-11-16,103255.404774194
"PA",2019-11-17,103258.430822581
"PA",2019-11-18,103261.456870968
"PA",2019-11-19,103264.482919355
"PA",2019-11-20,103267.508967742
"PA",2019-11-21,103270.535016129
"PA",2019-11-22,103273.561064516
"PA",2019-11-23,103276.587112903
"PA",2019-11-24,103279.61316129
"PA",2019-11-25,103282.639209677
"PA",2019-11-26,103285.665258065
"PA",2019-11-27,103288.691306452
"PA",2019-11-28,103291.717354839
"PA",2019-11-29,103294.743403226
"PA",2019-11-30,103297.769451613
"PA",2019-12-01,103300.7955
"PA",2019-12-02,103303.821548387
"PA",2019-12-03,103306.847596774
"PA",2019-12-04,103309.873645161
"PA",2019-12-05,103312.899693548
"PA",2019-12-06,103315.925741935
"PA",2019-12-07,103318.951790323
"PA",2019-12-08,103321.97783871
"PA",2019-12-09,103325.003887097
"PA",2019-12-10,103328.029935484
"PA",2019-12-11,103331.055983871
"PA",2019-12-12,103334.082032258
"PA",2019-12-13,103337.108080645
"PA",2019-12-14,103340.134129032
"PA",2019-12-15,103343.160177419
"PA",2019-12-16,103346.186225806
"PA",2019-12-17,103349.212274194
"PA",2019-12-18,103352.238322581
"PA",2019-12-19,103355.264370968
"PA",2019-12-20,103358.290419355
"PA",2019-12-21,103361.316467742
"PA",2019-12-22,103364.342516129
"PA",2019-12-23,103367.368564516
"PA",2019-12-24,103370.394612903
"PA",2019-12-25,103373.42066129
"PA",2019-12-26,103376.446709677
"PA",2019-12-27,103379.472758065
"PA",2019-12-28,103382.498806452
"PA",2019-12-29,103385.524854839
"PA",2019-12-30,103388.550903226
"PA",2019-12-31,103391.576951613
"RI",2016-02-08,9962.24652459016
"RI",2016-02-09,9962.2977704918
"RI",2016-02-10,9962.34901639344
"RI",2016-02-11,9962.40026229508
"RI",2016-02-12,9962.45150819672
"RI",2016-02-13,9962.50275409836
"RI",2016-02-14,9962.554
"RI",2016-02-15,9962.60524590164
"RI",2016-02-16,9962.65649180328
"RI",2016-02-17,9962.70773770492
"RI",2016-02-18,9962.75898360656
"RI",2016-02-19,9962.8102295082
"RI",2016-02-20,9962.86147540984
"RI",2016-02-21,9962.91272131148
"RI",2016-02-22,9962.96396721311
"RI",2016-02-23,9963.01521311475
"RI",2016-02-24,9963.06645901639
"RI",2016-02-25,9963.11770491803
"RI",2016-02-26,9963.16895081967
"RI",2016-02-27,9963.22019672131
"RI",2016-02-28,9963.27144262295
"RI",2016-02-29,9963.32268852459
"RI",2016-03-01,9963.37393442623
"RI",2016-03-02,9963.42518032787
"RI",2016-03-03,9963.47642622951
"RI",2016-03-04,9963.52767213115
"RI",2016-03-05,9963.57891803279
"RI",2016-03-06,9963.63016393443
"RI",2016-03-07,9963.68140983606
"RI",2016-03-08,9963.7326557377
"RI",2016-03-09,9963.78390163934
"RI",2016-03-10,9963.83514754098
"RI",2016-03-11,9963.88639344262
"RI",2016-03-12,9963.93763934426
"RI",2016-03-13,9963.9888852459
"RI",2016-03-14,9964.04013114754
"RI",2016-03-15,9964.09137704918
"RI",2016-03-16,9964.14262295082
"RI",2016-03-17,9964.19386885246
"RI",2016-03-18,9964.2451147541
"RI",2016-03-19,9964.29636065574
"RI",2016-03-20,9964.34760655738
"RI",2016-03-21,9964.39885245902
"RI",2016-03-22,9964.45009836066
"RI",2016-03-23,9964.50134426229
"RI",2016-03-24,9964.55259016393
"RI",2016-03-25,9964.60383606557
"RI",2016-03-26,9964.65508196721
"RI",2016-03-27,9964.70632786885
"RI",2016-03-28,9964.75757377049
"RI",2016-03-29,9964.80881967213
"RI",2016-03-30,9964.86006557377
"RI",2016-03-31,9964.91131147541
"RI",2016-04-01,9964.96255737705
"RI",2016-04-02,9965.01380327869
"RI",2016-04-03,9965.06504918033
"RI",2016-04-04,9965.11629508197
"RI",2016-04-05,9965.16754098361
"RI",2016-04-06,9965.21878688525
"RI",2016-04-07,9965.27003278688
"RI",2016-04-08,9965.32127868852
"RI",2016-04-09,9965.37252459016
"RI",2016-04-10,9965.4237704918
"RI",2016-04-11,9965.47501639344
"RI",2016-04-12,9965.52626229508
"RI",2016-04-13,9965.57750819672
"RI",2016-04-14,9965.62875409836
"RI",2016-04-15,9965.68
"RI",2016-04-16,9965.73124590164
"RI",2016-04-17,9965.78249180328
"RI",2016-04-18,9965.83373770492
"RI",2016-04-19,9965.88498360656
"RI",2016-04-20,9965.9362295082
"RI",2016-04-21,9965.98747540984
"RI",2016-04-22,9966.03872131148
"RI",2016-04-23,9966.08996721311
"RI",2016-04-24,9966.14121311475
"RI",2016-04-25,9966.19245901639
"RI",2016-04-26,9966.24370491803
"RI",2016-04-27,9966.29495081967
"RI",2016-04-28,9966.34619672131
"RI",2016-04-29,9966.39744262295
"RI",2016-04-30,9966.44868852459
"RI",2016-05-01,9966.49993442623
"RI",2016-05-02,9966.55118032787
"RI",2016-05-03,9966.60242622951
"RI",2016-05-04,9966.65367213115
"RI",2016-05-05,9966.70491803279
"RI",2016-05-06,9966.75616393443
"RI",2016-05-07,9966.80740983606
"RI",2016-05-08,9966.8586557377
"RI",2016-05-09,9966.90990163934
"RI",2016-05-10,9966.96114754098
"RI",2016-05-11,9967.01239344262
"RI",2016-05-12,9967.06363934426
"RI",2016-05-13,9967.1148852459
"RI",2016-05-14,9967.16613114754
"RI",2016-05-15,9967.21737704918
"RI",2016-05-16,9967.26862295082
"RI",2016-05-17,9967.31986885246
"RI",2016-05-18,9967.3711147541
"RI",2016-05-19,9967.42236065574
"RI",2016-05-20,9967.47360655738
"RI",2016-05-21,9967.52485245902
"RI",2016-05-22,9967.57609836066
"RI",2016-05-23,9967.6273442623
"RI",2016-05-24,9967.67859016393
"RI",2016-05-25,9967.72983606557
"RI",2016-05-26,9967.78108196721
"RI",2016-05-27,9967.83232786885
"RI",2016-05-28,9967.88357377049
"RI",2016-05-29,9967.93481967213
"RI",2016-05-30,9967.98606557377
"RI",2016-05-31,9968.03731147541
"RI",2016-06-01,9968.08855737705
"RI",2016-06-02,9968.13980327869
"RI",2016-06-03,9968.19104918033
"RI",2016-06-04,9968.24229508197
"RI",2016-06-05,9968.29354098361
"RI",2016-06-06,9968.34478688525
"RI",2016-06-07,9968.39603278688
"RI",2016-06-08,9968.44727868852
"RI",2016-06-09,9968.49852459016
"RI",2016-06-10,9968.5497704918
"RI",2016-06-11,9968.60101639344
"RI",2016-06-12,9968.65226229508
"RI",2016-06-13,9968.70350819672
"RI",2016-06-14,9968.75475409836
"RI",2016-06-15,9968.806
"RI",2016-06-16,9968.85724590164
"RI",2016-06-17,9968.90849180328
"RI",2016-06-18,9968.95973770492
"RI",2016-06-19,9969.01098360656
"RI",2016-06-20,9969.0622295082
"RI",2016-06-21,9969.11347540983
"RI",2016-06-22,9969.16472131148
"RI",2016-06-23,9969.21596721311
"RI",2016-06-24,9969.26721311475
"RI",2016-06-25,9969.31845901639
"RI",2016-06-26,9969.36970491803
"RI",2016-06-27,9969.42095081967
"RI",2016-06-28,9969.47219672131
"RI",2016-06-29,9969.52344262295
"RI",2016-06-30,9969.57468852459
"RI",2016-07-01,9969.62593442623
"RI",2016-07-02,9969.67718032787
"RI",2016-07-03,9969.72842622951
"RI",2016-07-04,9969.77967213115
"RI",2016-07-05,9969.83091803279
"RI",2016-07-06,9969.88216393443
"RI",2016-07-07,9969.93340983607
"RI",2016-07-08,9969.9846557377
"RI",2016-07-09,9970.03590163934
"RI",2016-07-10,9970.08714754098
"RI",2016-07-11,9970.13839344262
"RI",2016-07-12,9970.18963934426
"RI",2016-07-13,9970.2408852459
"RI",2016-07-14,9970.29213114754
"RI",2016-07-15,9970.34337704918
"RI",2016-07-16,9970.39462295082
"RI",2016-07-17,9970.44586885246
"RI",2016-07-18,9970.4971147541
"RI",2016-07-19,9970.54836065574
"RI",2016-07-20,9970.59960655738
"RI",2016-07-21,9970.65085245902
"RI",2016-07-22,9970.70209836065
"RI",2016-07-23,9970.7533442623
"RI",2016-07-24,9970.80459016393
"RI",2016-07-25,9970.85583606557
"RI",2016-07-26,9970.90708196721
"RI",2016-07-27,9970.95832786885
"RI",2016-07-28,9971.00957377049
"RI",2016-07-29,9971.06081967213
"RI",2016-07-30,9971.11206557377
"RI",2016-07-31,9971.16331147541
"RI",2016-08-01,9971.21455737705
"RI",2016-08-02,9971.26580327869
"RI",2016-08-03,9971.31704918033
"RI",2016-08-04,9971.36829508197
"RI",2016-08-05,9971.41954098361
"RI",2016-08-06,9971.47078688525
"RI",2016-08-07,9971.52203278688
"RI",2016-08-08,9971.57327868852
"RI",2016-08-09,9971.62452459016
"RI",2016-08-10,9971.6757704918
"RI",2016-08-11,9971.72701639344
"RI",2016-08-12,9971.77826229508
"RI",2016-08-13,9971.82950819672
"RI",2016-08-14,9971.88075409836
"RI",2016-08-15,9971.932
"RI",2016-08-16,9971.98324590164
"RI",2016-08-17,9972.03449180328
"RI",2016-08-18,9972.08573770492
"RI",2016-08-19,9972.13698360656
"RI",2016-08-20,9972.1882295082
"RI",2016-08-21,9972.23947540983
"RI",2016-08-22,9972.29072131147
"RI",2016-08-23,9972.34196721311
"RI",2016-08-24,9972.39321311475
"RI",2016-08-25,9972.44445901639
"RI",2016-08-26,9972.49570491803
"RI",2016-08-27,9972.54695081967
"RI",2016-08-28,9972.59819672131
"RI",2016-08-29,9972.64944262295
"RI",2016-08-30,9972.70068852459
"RI",2016-08-31,9972.75193442623
"RI",2016-09-01,9972.80318032787
"RI",2016-09-02,9972.85442622951
"RI",2016-09-03,9972.90567213115
"RI",2016-09-04,9972.95691803279
"RI",2016-09-05,9973.00816393443
"RI",2016-09-06,9973.05940983607
"RI",2016-09-07,9973.1106557377
"RI",2016-09-08,9973.16190163934
"RI",2016-09-09,9973.21314754098
"RI",2016-09-10,9973.26439344262
"RI",2016-09-11,9973.31563934426
"RI",2016-09-12,9973.3668852459
"RI",2016-09-13,9973.41813114754
"RI",2016-09-14,9973.46937704918
"RI",2016-09-15,9973.52062295082
"RI",2016-09-16,9973.57186885246
"RI",2016-09-17,9973.6231147541
"RI",2016-09-18,9973.67436065574
"RI",2016-09-19,9973.72560655738
"RI",2016-09-20,9973.77685245902
"RI",2016-09-21,9973.82809836065
"RI",2016-09-22,9973.87934426229
"RI",2016-09-23,9973.93059016393
"RI",2016-09-24,9973.98183606557
"RI",2016-09-25,9974.03308196721
"RI",2016-09-26,9974.08432786885
"RI",2016-09-27,9974.13557377049
"RI",2016-09-28,9974.18681967213
"RI",2016-09-29,9974.23806557377
"RI",2016-09-30,9974.28931147541
"RI",2016-10-01,9974.34055737705
"RI",2016-10-02,9974.39180327869
"RI",2016-10-03,9974.44304918033
"RI",2016-10-04,9974.49429508197
"RI",2016-10-05,9974.54554098361
"RI",2016-10-06,9974.59678688525
"RI",2016-10-07,9974.64803278688
"RI",2016-10-08,9974.69927868852
"RI",2016-10-09,9974.75052459016
"RI",2016-10-10,9974.8017704918
"RI",2016-10-11,9974.85301639344
"RI",2016-10-12,9974.90426229508
"RI",2016-10-13,9974.95550819672
"RI",2016-10-14,9975.00675409836
"RI",2016-10-15,9975.058
"RI",2016-10-16,9975.10924590164
"RI",2016-10-17,9975.16049180328
"RI",2016-10-18,9975.21173770492
"RI",2016-10-19,9975.26298360656
"RI",2016-10-20,9975.3142295082
"RI",2016-10-21,9975.36547540984
"RI",2016-10-22,9975.41672131147
"RI",2016-10-23,9975.46796721311
"RI",2016-10-24,9975.51921311475
"RI",2016-10-25,9975.57045901639
"RI",2016-10-26,9975.62170491803
"RI",2016-10-27,9975.67295081967
"RI",2016-10-28,9975.72419672131
"RI",2016-10-29,9975.77544262295
"RI",2016-10-30,9975.82668852459
"RI",2016-10-31,9975.87793442623
"RI",2016-11-01,9975.92918032787
"RI",2016-11-02,9975.98042622951
"RI",2016-11-03,9976.03167213115
"RI",2016-11-04,9976.08291803279
"RI",2016-11-05,9976.13416393443
"RI",2016-11-06,9976.18540983607
"RI",2016-11-07,9976.2366557377
"RI",2016-11-08,9976.28790163934
"RI",2016-11-09,9976.33914754098
"RI",2016-11-10,9976.39039344262
"RI",2016-11-11,9976.44163934426
"RI",2016-11-12,9976.4928852459
"RI",2016-11-13,9976.54413114754
"RI",2016-11-14,9976.59537704918
"RI",2016-11-15,9976.64662295082
"RI",2016-11-16,9976.69786885246
"RI",2016-11-17,9976.7491147541
"RI",2016-11-18,9976.80036065574
"RI",2016-11-19,9976.85160655738
"RI",2016-11-20,9976.90285245902
"RI",2016-11-21,9976.95409836065
"RI",2016-11-22,9977.00534426229
"RI",2016-11-23,9977.05659016393
"RI",2016-11-24,9977.10783606557
"RI",2016-11-25,9977.15908196721
"RI",2016-11-26,9977.21032786885
"RI",2016-11-27,9977.26157377049
"RI",2016-11-28,9977.31281967213
"RI",2016-11-29,9977.36406557377
"RI",2016-11-30,9977.41531147541
"RI",2016-12-01,9977.46655737705
"RI",2016-12-02,9977.51780327869
"RI",2016-12-03,9977.56904918033
"RI",2016-12-04,9977.62029508197
"RI",2016-12-05,9977.67154098361
"RI",2016-12-06,9977.72278688525
"RI",2016-12-07,9977.77403278689
"RI",2016-12-08,9977.82527868852
"RI",2016-12-09,9977.87652459016
"RI",2016-12-10,9977.9277704918
"RI",2016-12-11,9977.97901639344
"RI",2016-12-12,9978.03026229508
"RI",2016-12-13,9978.08150819672
"RI",2016-12-14,9978.13275409836
"RI",2016-12-15,9978.184
"RI",2016-12-16,9978.18495306859
"RI",2016-12-17,9978.18590613718
"RI",2016-12-18,9978.18685920578
"RI",2016-12-19,9978.18781227437
"RI",2016-12-20,9978.18876534296
"RI",2016-12-21,9978.18971841155
"RI",2016-12-22,9978.19067148014
"RI",2016-12-23,9978.19162454874
"RI",2016-12-24,9978.19257761733
"RI",2016-12-25,9978.19353068592
"RI",2016-12-26,9978.19448375451
"RI",2016-12-27,9978.1954368231
"RI",2016-12-28,9978.1963898917
"RI",2016-12-29,9978.19734296029
"RI",2016-12-30,9978.19829602888
"RI",2016-12-31,9978.19924909747
"RI",2017-01-01,9978.20020216606
"RI",2017-01-02,9978.20115523466
"RI",2017-01-03,9978.20210830325
"RI",2017-01-04,9978.20306137184
"RI",2017-01-05,9978.20401444043
"RI",2017-01-06,9978.20496750902
"RI",2017-01-07,9978.20592057762
"RI",2017-01-08,9978.20687364621
"RI",2017-01-09,9978.2078267148
"RI",2017-01-10,9978.20877978339
"RI",2017-01-11,9978.20973285198
"RI",2017-01-12,9978.21068592058
"RI",2017-01-13,9978.21163898917
"RI",2017-01-14,9978.21259205776
"RI",2017-01-15,9978.21354512635
"RI",2017-01-16,9978.21449819495
"RI",2017-01-17,9978.21545126354
"RI",2017-01-18,9978.21640433213
"RI",2017-01-19,9978.21735740072
"RI",2017-01-20,9978.21831046931
"RI",2017-01-21,9978.21926353791
"RI",2017-01-22,9978.2202166065
"RI",2017-01-23,9978.22116967509
"RI",2017-01-24,9978.22212274368
"RI",2017-01-25,9978.22307581227
"RI",2017-01-26,9978.22402888087
"RI",2017-01-27,9978.22498194946
"RI",2017-01-28,9978.22593501805
"RI",2017-01-29,9978.22688808664
"RI",2017-01-30,9978.22784115523
"RI",2017-01-31,9978.22879422383
"RI",2017-02-01,9978.22974729242
"RI",2017-02-02,9978.23070036101
"RI",2017-02-03,9978.2316534296
"RI",2017-02-04,9978.2326064982
"RI",2017-02-05,9978.23355956679
"RI",2017-02-06,9978.23451263538
"RI",2017-02-07,9978.23546570397
"RI",2017-02-08,9978.23641877256
"RI",2017-02-09,9978.23737184115
"RI",2017-02-10,9978.23832490975
"RI",2017-02-11,9978.23927797834
"RI",2017-02-12,9978.24023104693
"RI",2017-02-13,9978.24118411552
"RI",2017-02-14,9978.24213718412
"RI",2017-02-15,9978.24309025271
"RI",2017-02-16,9978.2440433213
"RI",2017-02-17,9978.24499638989
"RI",2017-02-18,9978.24594945848
"RI",2017-02-19,9978.24690252707
"RI",2017-02-20,9978.24785559567
"RI",2017-02-21,9978.24880866426
"RI",2017-02-22,9978.24976173285
"RI",2017-02-23,9978.25071480144
"RI",2017-02-24,9978.25166787004
"RI",2017-02-25,9978.25262093863
"RI",2017-02-26,9978.25357400722
"RI",2017-02-27,9978.25452707581
"RI",2017-02-28,9978.2554801444
"RI",2017-03-01,9978.256433213
"RI",2017-03-02,9978.25738628159
"RI",2017-03-03,9978.25833935018
"RI",2017-03-04,9978.25929241877
"RI",2017-03-05,9978.26024548736
"RI",2017-03-06,9978.26119855596
"RI",2017-03-07,9978.26215162455
"RI",2017-03-08,9978.26310469314
"RI",2017-03-09,9978.26405776173
"RI",2017-03-10,9978.26501083032
"RI",2017-03-11,9978.26596389892
"RI",2017-03-12,9978.26691696751
"RI",2017-03-13,9978.2678700361
"RI",2017-03-14,9978.26882310469
"RI",2017-03-15,9978.26977617329
"RI",2017-03-16,9978.27072924188
"RI",2017-03-17,9978.27168231047
"RI",2017-03-18,9978.27263537906
"RI",2017-03-19,9978.27358844765
"RI",2017-03-20,9978.27454151624
"RI",2017-03-21,9978.27549458484
"RI",2017-03-22,9978.27644765343
"RI",2017-03-23,9978.27740072202
"RI",2017-03-24,9978.27835379061
"RI",2017-03-25,9978.27930685921
"RI",2017-03-26,9978.2802599278
"RI",2017-03-27,9978.28121299639
"RI",2017-03-28,9978.28216606498
"RI",2017-03-29,9978.28311913357
"RI",2017-03-30,9978.28407220217
"RI",2017-03-31,9978.28502527076
"RI",2017-04-01,9978.28597833935
"RI",2017-04-02,9978.28693140794
"RI",2017-04-03,9978.28788447653
"RI",2017-04-04,9978.28883754513
"RI",2017-04-05,9978.28979061372
"RI",2017-04-06,9978.29074368231
"RI",2017-04-07,9978.2916967509
"RI",2017-04-08,9978.29264981949
"RI",2017-04-09,9978.29360288809
"RI",2017-04-10,9978.29455595668
"RI",2017-04-11,9978.29550902527
"RI",2017-04-12,9978.29646209386
"RI",2017-04-13,9978.29741516245
"RI",2017-04-14,9978.29836823105
"RI",2017-04-15,9978.29932129964
"RI",2017-04-16,9978.30027436823
"RI",2017-04-17,9978.30122743682
"RI",2017-04-18,9978.30218050541
"RI",2017-04-19,9978.30313357401
"RI",2017-04-20,9978.3040866426
"RI",2017-04-21,9978.30503971119
"RI",2017-04-22,9978.30599277978
"RI",2017-04-23,9978.30694584838
"RI",2017-04-24,9978.30789891697
"RI",2017-04-25,9978.30885198556
"RI",2017-04-26,9978.30980505415
"RI",2017-04-27,9978.31075812274
"RI",2017-04-28,9978.31171119134
"RI",2017-04-29,9978.31266425993
"RI",2017-04-30,9978.31361732852
"RI",2017-05-01,9978.31457039711
"RI",2017-05-02,9978.3155234657
"RI",2017-05-03,9978.3164765343
"RI",2017-05-04,9978.31742960289
"RI",2017-05-05,9978.31838267148
"RI",2017-05-06,9978.31933574007
"RI",2017-05-07,9978.32028880866
"RI",2017-05-08,9978.32124187726
"RI",2017-05-09,9978.32219494585
"RI",2017-05-10,9978.32314801444
"RI",2017-05-11,9978.32410108303
"RI",2017-05-12,9978.32505415162
"RI",2017-05-13,9978.32600722022
"RI",2017-05-14,9978.32696028881
"RI",2017-05-15,9978.3279133574
"RI",2017-05-16,9978.32886642599
"RI",2017-05-17,9978.32981949459
"RI",2017-05-18,9978.33077256318
"RI",2017-05-19,9978.33172563177
"RI",2017-05-20,9978.33267870036
"RI",2017-05-21,9978.33363176895
"RI",2017-05-22,9978.33458483754
"RI",2017-05-23,9978.33553790614
"RI",2017-05-24,9978.33649097473
"RI",2017-05-25,9978.33744404332
"RI",2017-05-26,9978.33839711191
"RI",2017-05-27,9978.33935018051
"RI",2017-05-28,9978.3403032491
"RI",2017-05-29,9978.34125631769
"RI",2017-05-30,9978.34220938628
"RI",2017-05-31,9978.34316245487
"RI",2017-06-01,9978.34411552347
"RI",2017-06-02,9978.34506859206
"RI",2017-06-03,9978.34602166065
"RI",2017-06-04,9978.34697472924
"RI",2017-06-05,9978.34792779783
"RI",2017-06-06,9978.34888086643
"RI",2017-06-07,9978.34983393502
"RI",2017-06-08,9978.35078700361
"RI",2017-06-09,9978.3517400722
"RI",2017-06-10,9978.35269314079
"RI",2017-06-11,9978.35364620939
"RI",2017-06-12,9978.35459927798
"RI",2017-06-13,9978.35555234657
"RI",2017-06-14,9978.35650541516
"RI",2017-06-15,9978.35745848376
"RI",2017-06-16,9978.35841155235
"RI",2017-06-17,9978.35936462094
"RI",2017-06-18,9978.36031768953
"RI",2017-06-19,9978.36127075812
"RI",2017-06-20,9978.36222382671
"RI",2017-06-21,9978.36317689531
"RI",2017-06-22,9978.3641299639
"RI",2017-06-23,9978.36508303249
"RI",2017-06-24,9978.36603610108
"RI",2017-06-25,9978.36698916968
"RI",2017-06-26,9978.36794223827
"RI",2017-06-27,9978.36889530686
"RI",2017-06-28,9978.36984837545
"RI",2017-06-29,9978.37080144404
"RI",2017-06-30,9978.37175451263
"RI",2017-07-01,9978.37270758123
"RI",2017-07-02,9978.37366064982
"RI",2017-07-03,9978.37461371841
"RI",2017-07-04,9978.375566787
"RI",2017-07-05,9978.3765198556
"RI",2017-07-06,9978.37747292419
"RI",2017-07-07,9978.37842599278
"RI",2017-07-08,9978.37937906137
"RI",2017-07-09,9978.38033212996
"RI",2017-07-10,9978.38128519856
"RI",2017-07-11,9978.38223826715
"RI",2017-07-12,9978.38319133574
"RI",2017-07-13,9978.38414440433
"RI",2017-07-14,9978.38509747292
"RI",2017-07-15,9978.38605054152
"RI",2017-07-16,9978.38700361011
"RI",2017-07-17,9978.3879566787
"RI",2017-07-18,9978.38890974729
"RI",2017-07-19,9978.38986281588
"RI",2017-07-20,9978.39081588448
"RI",2017-07-21,9978.39176895307
"RI",2017-07-22,9978.39272202166
"RI",2017-07-23,9978.39367509025
"RI",2017-07-24,9978.39462815885
"RI",2017-07-25,9978.39558122744
"RI",2017-07-26,9978.39653429603
"RI",2017-07-27,9978.39748736462
"RI",2017-07-28,9978.39844043321
"RI",2017-07-29,9978.3993935018
"RI",2017-07-30,9978.4003465704
"RI",2017-07-31,9978.40129963899
"RI",2017-08-01,9978.40225270758
"RI",2017-08-02,9978.40320577617
"RI",2017-08-03,9978.40415884477
"RI",2017-08-04,9978.40511191336
"RI",2017-08-05,9978.40606498195
"RI",2017-08-06,9978.40701805054
"RI",2017-08-07,9978.40797111913
"RI",2017-08-08,9978.40892418773
"RI",2017-08-09,9978.40987725632
"RI",2017-08-10,9978.41083032491
"RI",2017-08-11,9978.4117833935
"RI",2017-08-12,9978.41273646209
"RI",2017-08-13,9978.41368953069
"RI",2017-08-14,9978.41464259928
"RI",2017-08-15,9978.41559566787
"RI",2017-08-16,9978.41654873646
"RI",2017-08-17,9978.41750180505
"RI",2017-08-18,9978.41845487365
"RI",2017-08-19,9978.41940794224
"RI",2017-08-20,9978.42036101083
"RI",2017-08-21,9978.42131407942
"RI",2017-08-22,9978.42226714801
"RI",2017-08-23,9978.42322021661
"RI",2017-08-24,9978.4241732852
"RI",2017-08-25,9978.42512635379
"RI",2017-08-26,9978.42607942238
"RI",2017-08-27,9978.42703249098
"RI",2017-08-28,9978.42798555957
"RI",2017-08-29,9978.42893862816
"RI",2017-08-30,9978.42989169675
"RI",2017-08-31,9978.43084476534
"RI",2017-09-01,9978.43179783393
"RI",2017-09-02,9978.43275090253
"RI",2017-09-03,9978.43370397112
"RI",2017-09-04,9978.43465703971
"RI",2017-09-05,9978.4356101083
"RI",2017-09-06,9978.4365631769
"RI",2017-09-07,9978.43751624549
"RI",2017-09-08,9978.43846931408
"RI",2017-09-09,9978.43942238267
"RI",2017-09-10,9978.44037545126
"RI",2017-09-11,9978.44132851986
"RI",2017-09-12,9978.44228158845
"RI",2017-09-13,9978.44323465704
"RI",2017-09-14,9978.44418772563
"RI",2017-09-15,9978.44514079422
"RI",2017-09-16,9978.44609386282
"RI",2017-09-17,9978.44704693141
"RI",2017-09-18,9978.448
"RI",2017-09-19,9978.41938348083
"RI",2017-09-20,9978.39076696165
"RI",2017-09-21,9978.36215044248
"RI",2017-09-22,9978.3335339233
"RI",2017-09-23,9978.30491740413
"RI",2017-09-24,9978.27630088496
"RI",2017-09-25,9978.24768436578
"RI",2017-09-26,9978.21906784661
"RI",2017-09-27,9978.19045132743
"RI",2017-09-28,9978.16183480826
"RI",2017-09-29,9978.13321828909
"RI",2017-09-30,9978.10460176991
"RI",2017-10-01,9978.07598525074
"RI",2017-10-02,9978.04736873156
"RI",2017-10-03,9978.01875221239
"RI",2017-10-04,9977.99013569322
"RI",2017-10-05,9977.96151917404
"RI",2017-10-06,9977.93290265487
"RI",2017-10-07,9977.90428613569
"RI",2017-10-08,9977.87566961652
"RI",2017-10-09,9977.84705309734
"RI",2017-10-10,9977.81843657817
"RI",2017-10-11,9977.789820059
"RI",2017-10-12,9977.76120353982
"RI",2017-10-13,9977.73258702065
"RI",2017-10-14,9977.70397050148
"RI",2017-10-15,9977.6753539823
"RI",2017-10-16,9977.64673746313
"RI",2017-10-17,9977.61812094395
"RI",2017-10-18,9977.58950442478
"RI",2017-10-19,9977.56088790561
"RI",2017-10-20,9977.53227138643
"RI",2017-10-21,9977.50365486726
"RI",2017-10-22,9977.47503834808
"RI",2017-10-23,9977.44642182891
"RI",2017-10-24,9977.41780530973
"RI",2017-10-25,9977.38918879056
"RI",2017-10-26,9977.36057227139
"RI",2017-10-27,9977.33195575221
"RI",2017-10-28,9977.30333923304
"RI",2017-10-29,9977.27472271386
"RI",2017-10-30,9977.24610619469
"RI",2017-10-31,9977.21748967552
"RI",2017-11-01,9977.18887315634
"RI",2017-11-02,9977.16025663717
"RI",2017-11-03,9977.13164011799
"RI",2017-11-04,9977.10302359882
"RI",2017-11-05,9977.07440707965
"RI",2017-11-06,9977.04579056047
"RI",2017-11-07,9977.0171740413
"RI",2017-11-08,9976.98855752212
"RI",2017-11-09,9976.95994100295
"RI",2017-11-10,9976.93132448378
"RI",2017-11-11,9976.9027079646
"RI",2017-11-12,9976.87409144543
"RI",2017-11-13,9976.84547492625
"RI",2017-11-14,9976.81685840708
"RI",2017-11-15,9976.78824188791
"RI",2017-11-16,9976.75962536873
"RI",2017-11-17,9976.73100884956
"RI",2017-11-18,9976.70239233038
"RI",2017-11-19,9976.67377581121
"RI",2017-11-20,9976.64515929203
"RI",2017-11-21,9976.61654277286
