"State","Year_Month","Acc_PC","Acc_per_RMV","VMT_PC","Rural_Mileage_PC","Urban_Mileage_PC","RMV_PC","Population","Pop_Density","Alc_Cons_PC","Year","Avg_Severity","Month","Rec_Mar_Legal","Sale_Mar_Legal","Med_Mar_Legal","Sale_Mar_Legal_Neighbour","SRC_Bing","SRC_MQ"
"MD",Sep 2017,189.0012743,273.260735,740.08078,4625.0263,7097.8935,0.69162378,6026369.23333333,620.82716,145656.83,2017,2.82752006666667,9,0,0,1,0,1,1
"MD",Okt 2017,95.7297803,138.2880268,869.03627,4626.04687096774,7097.46187096774,0.692239409677419,6027366.48387097,620.929890322581,150487.154,2017,2.93071525806452,10,0,0,1,0,1,1
"MD",Nov 2017,118.2715152,170.680851,802.53949,4626.9651,7096.71826666667,0.692854846666667,6028363.7,621.032626666667,145608.64,2017,2.77857173333333,11,0,0,1,0,1,1
"MD",Dez 2017,188.0814867,270.9800848,772.05526,4627.88303225806,7095.97503225806,0.694197922580645,6029360.90322581,621.13535483871,150437.375,2017,2.61576590322581,12,0,0,1,0,1,1
"MD",Jan 2018,173.9542507,249.8892565,762.6392,4628.81574193548,7095.21974193548,0.696232903225806,6030374.48387097,621.239774193548,146542.947,2018,2.71528941935484,1,0,0,1,0,1,1
"MD",Feb 2018,168.1216682,240.7983876,656.90222,4629.70292857143,7094.50128571429,0.698168792857143,6031339,621.339135714286,132340.205,2018,2.66460532142857,2,0,0,1,0,1,1
"MD",Mär 2018,186.992302,267.0689599,757.91943,4630.58990322581,7093.783,0.70010404516129,6032303.51612903,621.438503225806,146496.085,2018,2.79278109677419,3,0,0,1,0,1,1
"MD",Apr 2018,146.8516412,209.1599436,821.27515,4631.5066,7093.04066666667,0.702104273333333,6033300.76666667,621.541236666667,141746.971,2018,2.79448026666667,4,0,0,1,0,1,1
"MD",Mai 2018,138.8735448,197.252239,915.59957,4632.42312903226,7092.29864516129,0.704103822580645,6034298,621.643964516129,146447.664,2018,2.69872990322581,5,0,0,1,0,1,1
"MD",Jun 2018,132.0566649,187.025781,872.69965,4633.3392,7091.5567,0.70610272,6035295.23333333,621.7467,141700.13,2018,2.63752836666667,6,0,0,1,0,1,1
"MD",Jul 2018,120.4397427,170.0829343,991.51653,4634.31990322581,7090.91435483871,0.708110870967742,6036207.96774194,621.840729032258,146401.327,2018,2.80268606451613,7,0,0,1,0,1,1
"MD",Aug 2018,107.5015935,151.338297,917.33592,4635.30887096774,7090.41680645161,0.71016175483871,6037046.90322581,621.92715483871,146380.98,2018,2.59005651612903,8,0,0,1,0,1,1
"MD",Sep 2018,121.0692573,170.001941,739.83016,4634.90126666667,7090.85693333333,0.712179006666667,6037872.3,622.01219,141639.648,2018,2.76867706666667,9,0,0,1,0,1,1
"MD",Okt 2018,180.833867,253.2047185,890.09257,4633.96222580645,7091.65477419355,0.714195696774194,6038697.70967742,622.097225806452,146340.964,2018,2.78513564516129,10,0,0,1,0,1,1
"MD",Nov 2018,180.4782275,252.001806,788.30727,4633.0235,7092.45233333333,0.716211826666667,6039523.16666667,622.182256666667,141600.932,2018,2.7389778,11,0,0,1,0,1,1
"MD",Dez 2018,150.819694,210.005556,771.97532,4632.08503225806,7093.24974193548,0.718227438709677,6040348.58064516,622.267290322581,146300.968,2018,2.7310265483871,12,0,0,1,0,1,1
"MD",Jan 2019,192.677878,267.520884,753.8253,4631.13138709677,7094.06,0.720275509677419,6041187.51612903,622.353719354839,142418.433,2019,2.73931212903226,1,0,0,1,0,1,1
"MD",Feb 2019,194.472797,270.044951,621.3189,4630.22425,7094.83085714286,0.720121946428571,6041985.92857143,622.435960714286,128619.007,2019,2.71091071428571,2,0,0,1,0,1,1
"MD",Mär 2019,177.4019153,247.1403694,787.38537,4629.31719354839,7095.60148387097,0.717794132258065,6042784.29032258,622.518209677419,142380.801,2019,2.58170822580645,3,0,0,1,0,1,1
"MD",Apr 2019,145.112048,202.840685,846.51397,4628.3797,7096.39803333333,0.715388066666667,6043609.7,622.603243333333,137769.053,2019,2.64165323333333,4,0,0,1,0,1,1
"MD",Mai 2019,168.418251,236.255785,916.21466,4627.44248387097,7097.19432258065,0.712982641935484,6044435.09677419,622.688274193548,142341.914,2019,2.60422683870968,5,0,0,1,0,1,1
"MD",Jun 2019,114.8005578,161.5636783,867.45641,4626.5055,7097.9904,0.710577876666667,6045260.5,622.77331,137731.432,2019,2.49848766666667,6,0,0,1,0,0,1
"MD",Jul 2019,131.6189944,185.919537,996.41428,4624.3455483871,7096.90916129032,0.707986609677419,6047685.5483871,623.023125806452,142265.417,2019,2.38553187096774,7,0,0,1,0,0,1
"MD",Aug 2019,133.1825595,188.87151,922.69611,4620.86870967742,7093.84067741935,0.70515904516129,6051830.25806452,623.450106451613,142167.983,2019,2.338166,8,0,0,1,0,0,1
"MD",Sep 2019,102.3782713,145.768201,760.24933,4617.4526,7090.82593333333,0.702380836666667,6055908.1,623.870203333333,137489.275,2019,2.3334767,9,0,0,1,0,0,1
"MD",Okt 2019,144.2207918,206.179276,876.73475,4614.04106451613,7087.81525806452,0.699606396774194,6059985.93548387,624.290296774194,141976.657,2019,2.40406093548387,10,0,0,1,0,0,1
"MD",Nov 2019,129.4523332,185.761818,812.65641,4610.6341,7084.80863333333,0.696835676666667,6064063.8,624.710386666667,137304.365,2019,2.46769286666667,11,0,0,1,0,0,1
"MD",Dez 2019,137.1150633,197.505506,792.82927,4607.23174193548,7081.80609677419,0.694068693548387,6068141.64516129,625.130483870968,141785.831,2019,2.44388651612903,12,0,0,1,0,0,1
"ME",Feb 2016,0,0,609.0853,30512.1681818182,4784.68659090909,0.8896064,1330202.68181818,43.1281877272727,144650.352,2016,0,2,0,0,1,1,1,0
"ME",Mär 2016,0.7515741,0.8517103,946.31496,30508.23,4783.56877419355,0.884909922580645,1330423.87096774,43.1353590322581,203791.609,2016,0.0645161290322581,3,0,0,1,1,1,0
"ME",Apr 2016,1.502884,1.712748,901.04413,30503.6993333333,4782.2827,0.87950642,1330678.43333333,43.143613,197179.953,2016,0.0666666666666667,4,0,0,1,1,1,0
"ME",Mai 2016,0,0,978.26109,30499.1703225806,4780.997,0.874104990322581,1330933.06451613,43.1518670967742,203713.644,2016,0,5,0,0,1,1,1,0
"ME",Jun 2016,0.7511453,0.8670567,1026.90258,30494.6433333333,4779.7119,0.86870561,1331187.63333333,43.160121,197104.535,2016,0.0666666666666667,6,0,0,1,1,1,0
"ME",Jul 2016,15.0210732,17.4037257,1055.98968,30489.8841935484,4778.39067741935,0.863301716129032,1331452.38709677,43.1687064516129,203634.18,2016,0.762365580645161,7,0,0,1,1,1,0
"ME",Aug 2016,14.2673868,16.6234505,1001.70285,30484.8032258065,4777.00987096774,0.8578045,1331732.22580645,43.1777796774194,203591.387,2016,0.929032258064516,8,0,0,1,1,1,0
"ME",Sep 2016,12.7624018,14.982766,963.20772,30479.8063333333,4775.65186666667,0.8523982,1332007.5,43.186707,196983.195,2016,1.01666666666667,9,0,0,1,1,1,0
"ME",Okt 2016,11.2590636,13.2859662,986.27699,30474.8119354839,4774.29429032258,0.846994158064516,1332283,43.1956335483871,203507.237,2016,0.661290322580645,10,0,0,1,1,1,0
"ME",Nov 2016,17.2597106,20.5203946,889.26693,30469.819,4772.93763333333,0.84159232,1332558.33333333,43.2045606666667,196901.796,2016,1.26222223333333,11,0,0,1,1,1,0
"ME",Dez 2016,27.7602214,33.2053299,874.82789,30452.1496774194,4783.87435483871,0.836192735483871,1332833.61290323,43.2134880645161,203423.158,2016,1.47311825806452,12,0,0,1,1,1,0
"ME",Jan 2017,27.7544698,33.4148146,857.39141,30367.2909677419,4859.85629032258,0.830706906451613,1333113.4516129,43.2225609677419,207451.347,2017,1.20161290322581,1,0,0,1,1,1,0
"ME",Feb 2017,45.7489579,55.2458572,761.2235,30277.2575,4941.16185714286,0.828103742857143,1333379.67857143,43.2311953571429,187337.987,2017,1.85119046428571,2,1,0,1,1,1,0
"ME",Mär 2017,32.9921798,39.8356313,931.28154,30187.2606451613,5022.43416129032,0.828206525806452,1333646,43.2398296774194,207368.498,2017,1.35483870967742,3,1,0,1,1,1,0
"ME",Apr 2017,26.9879854,32.5817954,891.35686,30094.2513333333,5106.42783333333,0.82831274,1333921.5,43.248757,200637.769,2017,1.4,4,1,0,1,1,1,0
"ME",Mai 2017,35.2265758,42.5222,987.86031,30001.2809677419,5190.38661290323,0.828418919354839,1334196.77419355,43.2576835483871,207282.909,2017,1.37096774193548,5,1,0,1,1,1,0
"ME",Jun 2017,35.9689653,43.4130163,1043.10912,29908.3483333333,5274.311,0.82852505,1334472.1,43.2666106666667,200554.975,2017,1.58055556666667,6,1,0,1,1,1,0
"ME",Jul 2017,46.4488466,56.0568377,1063.08486,29814.3993548387,5358.01029032258,0.8286018,1334794.64516129,43.27707,207190.053,2017,1.35268816129032,7,1,0,1,1,1,1
"ME",Aug 2017,53.926913,65.0784301,1023.08903,29717.8496774194,5442.83851612903,0.828648964516129,1335172.22580645,43.28931,207131.473,2017,1.74596770967742,8,1,0,1,1,1,1
"ME",Sep 2017,37.4377269,45.176657,944.93357,29630.6066666667,5518.17903333333,0.82869534,1335543.6,43.301353,200394.065,2017,1.52222223333333,9,1,0,1,1,1,1
"ME",Okt 2017,28.4449159,34.3230147,989.58389,29610.88,5522.69758064516,0.828741693548387,1335915.06451613,43.313395483871,207016.293,2017,1.18548387096774,10,1,0,1,1,1,1
"ME",Nov 2017,20.95325,25.2817135,897.26269,29606.2533333333,5511.38443333333,0.828788016666667,1336286.5,43.325438,200282.662,2017,0.972222233333333,11,1,0,1,1,1,1
"ME",Dez 2017,50.8724418,61.4201518,891.02828,29601.6283870968,5500.07748387097,0.828316777419355,1336657.90322581,43.3374806451613,206901.243,2017,1.75645161290323,12,1,0,1,1,1,1
"ME",Jan 2018,40.3874787,48.8166827,786.81535,29596.9306451613,5488.59161290323,0.827361461290323,1337035.4516129,43.3497206451613,207862.8,2018,1.73387096774194,1,1,0,1,1,1,1
"ME",Feb 2018,23.1798683,28.0450769,758.93826,29592.4628571429,5477.6675,0.826452860714286,1337394.67857143,43.3613689285714,187696.61,2018,1.47321428571429,2,1,1,1,1,1,1
"ME",Mär 2018,17.9406825,21.7311236,888.80322,29587.9974193548,5466.74925806452,0.825544758064516,1337753.93548387,43.3730164516129,207751.15,2018,1.11827958064516,3,1,1,1,1,1,1
"ME",Apr 2018,29.1452087,35.34461,867.6317,29583.3823333333,5455.46713333333,0.82460638,1338125.4,43.385059,200993.697,2018,1.20666666666667,4,1,1,1,1,1,1
"ME",Mai 2018,21.6662463,26.3038261,1008.59411,29578.7706451613,5444.19125806452,0.823668529032258,1338496.77419355,43.3971016129032,207635.853,2018,1.09677419354839,5,1,1,1,1,1,1
"ME",Jun 2018,41.0789324,49.9326552,998.60462,29574.1613333333,5432.92156666667,0.822731193333333,1338868.26666667,43.4091446666667,200882.178,2018,1.6,6,1,1,1,1,1,1
"ME",Jul 2018,70.1865986,85.4126532,1055.05328,29568.9106451613,5421.54029032258,0.8217765,1339268.80645161,43.4221329032258,207516.159,2018,1.75268816129032,7,1,1,1,1,1,1
"ME",Aug 2018,76.8823136,93.6697684,1011.41544,29563.444516129,5409.32341935484,0.820787922580645,1339706.67741935,43.4363283870968,207448.343,2018,1.90514590322581,8,1,1,1,1,1,1
"ME",Sep 2018,59.6953707,72.8155812,916.32395,29568.003,5387.60546666667,0.819815933333333,1340137.43333333,43.4502943333333,200691.93,2018,1.73333333333333,9,1,1,1,1,1,1
"ME",Okt 2018,47.740966,58.302779,977.94354,29576.3812903226,5362.16519354839,0.818844570967742,1340568.19354839,43.4642606451613,207315.025,2018,1.55483870967742,10,1,1,1,1,1,1
"ME",Nov 2018,58.9114283,72.0294227,848.6211,29584.7536666667,5336.74103333333,0.817873836666667,1340998.96666667,43.478227,200562.997,2018,1.815873,11,1,1,1,1,1,1
"ME",Dez 2018,38.0197494,46.5385195,907.24098,29593.1212903226,5311.33332258065,0.816903722580645,1341429.67741935,43.4921929032258,207181.878,2018,1.44086022580645,12,1,1,1,1,1,1
"ME",Jan 2019,29.8091854,36.5345953,792.17953,29601.6206451613,5285.52596774194,0.815918351612903,1341867.5483871,43.5063887096774,208130.583,2019,1.26881719354839,1,1,1,1,1,1,1
"ME",Feb 2019,40.2295937,49.2783494,789.69865,29609.7035714286,5260.98271428571,0.816326435714286,1342284.17857143,43.5198964285714,187930.563,2019,1.61190475,2,1,1,1,1,1,1
"ME",Mär 2019,42.4507185,51.8788522,916.06411,29617.7812903226,5236.45483870968,0.818125516129032,1342700.80645161,43.5334048387097,208001.419,2019,1.60322580645161,3,1,1,1,1,1,1
"ME",Apr 2019,29.7812742,36.3204109,877.05481,29626.1276666667,5211.11146666667,0.819984433333333,1343131.56666667,43.5473713333333,201227.139,2019,1.31111113333333,4,1,1,1,1,1,1
"ME",Mai 2019,35.7256234,43.4676435,979.48564,29634.4690322581,5185.78441935484,0.821842135483871,1343562.32258065,43.5613374193548,207868.045,2019,1.46236558064516,5,1,1,1,1,1,1
"ME",Jun 2019,0.743985,0.9026579,955.36206,29642.8043333333,5160.47353333333,0.823698686666667,1343993.13333333,43.5753036666667,201098.148,2019,0.1,6,1,1,1,1,0,1
"ME",Jul 2019,1.4878013,1.8028086,1051.85126,29653.9422580645,5135.66483870968,0.825632232258064,1344296.5483871,43.5851416129032,207754.513,2019,0.129032258064516,7,1,1,1,1,0,1
"ME",Aug 2019,0.7438087,0.8991702,994.44299,29668.21,5110.9695483871,0.827678874193548,1344471.29032258,43.5908064516129,207727.517,2019,0.0967741935483871,8,1,1,1,1,0,1
"ME",Sep 2019,0.7436995,0.8965344,918.4593,29682.24,5086.67883333333,0.829691973333333,1344643.13333333,43.5963796666667,201000.93,2019,0.1,9,1,1,1,1,0,1
"ME",Okt 2019,0.7436341,0.8949604,962.21413,29696.27,5062.39438709677,0.831704567741935,1344815,43.6019525806452,207674.415,2019,0.0645161290322581,10,1,1,1,1,0,1
"ME",Nov 2019,1.4870469,1.7846243,869.89694,29710.2966666667,5038.11606666667,0.83371665,1344986.9,43.607526,200949.555,2019,0.233333333333333,11,1,1,1,1,0,1
"ME",Dez 2019,2.2301328,2.666527,856.40446,29724.3177419355,5013.84406451613,0.835728219354839,1345158.80645161,43.6130983870968,207621.338,2019,0.354838709677419,12,1,1,1,1,0,1
"MI",Feb 2016,1.0056703,1.2275027,578.29066,17205.0104545455,8624.37563636364,0.819339009090909,9943693.18181818,175.873163636364,116959.167,2016,0.863636363636364,2,0,0,1,1,1,0
"MI",Mär 2016,1.2066022,1.4705372,890.59305,17202.6625806452,8625.12374193548,0.820352587096774,9945058.4516129,175.897322580645,164783.476,2016,0.645161290322581,3,0,0,1,1,1,0
"MI",Apr 2016,0.3016073,0.3671083,900.60656,17199.96,8625.98453333333,0.821518826666667,9946629.8,175.92511,159442.687,2016,0.3,4,0,0,1,1,1,0
"MI",Mai 2016,0.4020661,0.4885428,863.9753,17197.2596774194,8626.84506451613,0.822684693548387,9948201.09677419,175.9529,164731.421,2016,0.32258064516129,5,0,0,1,1,1,0
"MI",Jun 2016,14.9745351,18.168867,918.9155,17194.559,8627.7053,0.8238502,9949772.43333333,175.980693333333,159392.325,2016,1.4528319,6,0,0,1,1,1,0
"MI",Jul 2016,47.3292645,57.3660297,926.59422,17191.594516129,8628.43203225806,0.825002590322581,9951497.4516129,176.0112,164676.854,2016,2.54603161290323,7,0,0,1,1,1,0
"MI",Aug 2016,46.0144046,55.6970272,908.33174,17188.3035483871,8629.0305483871,0.826160080645161,9953412.03225807,176.045074193548,164645.175,2016,2.75054877419355,8,0,0,1,1,1,0
"MI",Sep 2016,40.8826477,49.4160411,892.08801,17185.0666666667,8629.6192,0.827298456666667,9955295.8,176.07838,159303.896,2016,2.27807586666667,9,0,0,1,1,1,0
"MI",Okt 2016,46.2978674,55.8824772,928.77706,17181.8316129032,8630.20758064516,0.828436390322581,9957179.48387097,176.1117,164582.881,2016,2.46141348387097,10,0,0,1,1,1,0
"MI",Nov 2016,49.6032932,59.795751,813.12869,17178.597,8630.79576666667,0.829573933333333,9959063.2,176.14502,159243.631,2016,2.65776306666667,11,0,0,1,1,1,0
"MI",Dez 2016,55.8188128,67.2012047,817.99452,17174.8135483871,8630.50774193548,0.830711016129032,9960946.96774193,176.178335483871,164520.633,2016,2.56663170967742,12,0,0,1,1,1,0
"MI",Jan 2017,47.9778136,57.6717027,883.17998,17168.0625806452,8625.59216129032,0.831866309677419,9962861.5483871,176.2122,165808.664,2017,2.81973009677419,1,0,0,1,1,1,0
"MI",Feb 2017,33.0169984,39.6590242,789.98997,17161.2360714286,8620.27267857143,0.832536639285714,9964683.57142857,176.244425,149735.281,2017,2.69653742857143,2,0,0,1,1,1,0
"MI",Mär 2017,51.9741759,62.4118597,884.0611,17154.4119354839,8614.95519354839,0.832763338709677,9966505.51612903,176.276648387097,165748.041,2017,2.57848477419355,3,0,0,1,1,1,0
"MI",Apr 2017,36.415284,43.716265,906.56572,17147.3593333333,8609.45953333333,0.832997636666667,9968389.2,176.309966666667,160371.02,2017,2.80353166666667,4,0,0,1,1,1,0
"MI",Mai 2017,43.9308742,52.7239687,841.20065,17140.3093548387,8603.96587096774,0.83323185483871,9970272.96774193,176.343287096774,165685.41,2017,2.70490290322581,5,0,0,1,1,1,0
"MI",Jun 2017,40.412692,48.4878223,866.8135,17133.262,8598.4742,0.833465976666667,9972156.66666667,176.3766,160310.431,2017,2.7444842,6,0,0,1,1,1,0
"MI",Jul 2017,194.313674,233.062677,928.15364,17127.0348387097,8593.395,0.833739812903226,9973564.25806452,176.4015,165630.734,2017,2.5870064516129,7,0,0,1,1,1,1
"MI",Aug 2017,242.819066,291.127881,884.95708,17121.5658064516,8588.6644516129,0.834059861290323,9974495,176.417958064516,165615.277,2017,2.50511787096774,8,0,0,1,1,1,1
"MI",Sep 2017,239.789479,287.387555,891.19139,17116.388,8584.34206666667,0.834374693333333,9975410.76666667,176.434156666667,160258.139,2017,2.54860953333333,9,0,0,1,1,1,1
"MI",Okt 2017,235.659507,282.3399607,899.52952,17112.985483871,8582.92329032258,0.834689470967742,9976326.25806452,176.450351612903,165584.878,2017,2.53274616129032,10,0,0,1,1,1,1
"MI",Nov 2017,141.7212388,169.7188184,738.38041,17109.9793333333,8582.154,0.835004186666667,9977242,176.466543333333,160228.722,2017,2.6044075,11,0,0,1,1,1,1
"MI",Dez 2017,300.054651,358.984519,885.23355,17106.974516129,8581.38483870968,0.83580905483871,9978157.77419355,176.482741935484,165554.485,2017,2.58365393548387,12,0,0,1,1,1,1
"MI",Jan 2018,274.474779,327.912013,831.73931,17103.9206451613,8580.60322580645,0.837078480645161,9979088.29032258,176.4992,167857.028,2018,2.54210261290323,1,0,0,1,1,1,1
"MI",Feb 2018,241.285078,287.867713,750.60315,17101.015,8579.85960714286,0.838286267857143,9979974,176.514864285714,151599.344,2018,2.58923175,2,0,0,1,1,1,1
"MI",Mär 2018,206.395555,245.866899,849.62621,17098.11,8579.116,0.839493838709677,9980859.74193548,176.530532258065,167827.238,2018,2.56208596774194,3,0,0,1,1,1,1
"MI",Apr 2018,204.572984,243.327159,850.34975,17095.107,8578.3474,0.84074211,9981775.23333333,176.546726666667,162398.558,2018,2.566667,4,0,0,1,1,1,1
"MI",Mai 2018,235.708287,279.94763,869.90572,17092.1048387097,8577.57903225807,0.841990161290323,9982691,176.562922580645,167796.452,2018,2.500741,5,0,0,1,1,1,1
"MI",Jun 2018,187.407703,222.256936,804.81937,17089.1026666667,8576.8107,0.843237973333333,9983606.73333333,176.579116666667,162368.768,2018,2.56630966666667,6,0,0,1,1,1,1
"MI",Jul 2018,161.8559132,191.6525006,869.47494,17086.68,8576.33103225807,0.844513977419355,9984186.4516129,176.589374193548,167771.317,2018,2.5577275483871,7,0,0,1,1,1,1
"MI",Aug 2018,178.67826,211.238137,861.84249,17084.9209677419,8576.19764516129,0.845840635483871,9984423,176.593551612903,167767.344,2018,2.53513135483871,8,0,0,1,1,1,1
"MI",Sep 2018,183.180977,216.225422,859.0181,17085.193,8576.998,0.84714582,9984655.7,176.59767,162351.709,2018,2.51733196666667,9,0,0,1,1,1,1
"MI",Okt 2018,198.70035,234.197948,871.21655,17086.2309677419,8578.157,0.84845095483871,9984888.41935484,176.601787096774,167759.523,2018,2.52193809677419,10,0,0,1,1,1,1
"MI",Nov 2018,191.184496,224.990089,721.17302,17087.269,8579.316,0.849756023333333,9985121.16666667,176.605906666667,162344.141,2018,2.5276943,11,0,0,1,1,1,1
"MI",Dez 2018,144.211277,169.453637,939.37581,17088.3064516129,8580.475,0.851061025806452,9985353.83870968,176.610016129032,167751.703,2018,2.59330025806452,12,1,1,1,1,1,1
"MI",Jan 2019,245.2528596,287.682945,816.47645,17089.3619354839,8581.653,0.852387367741935,9985590.41935484,176.614203225806,170064.203,2019,2.58690093548387,1,1,1,1,1,1,1
"MI",Feb 2019,175.448852,205.818021,733.13996,17090.365,8582.774,0.852448996428571,9985815.46428571,176.618185714286,153602.914,2019,2.60059725,2,1,1,1,1,1,1
"MI",Mär 2019,146.104046,171.624397,829.65814,17091.3687096774,8583.895,0.851268770967742,9986040.58064516,176.622164516129,170056.536,2019,2.5393644516129,3,1,1,1,1,1,1
"MI",Apr 2019,153.010026,180.002172,849.26576,17092.407,8585.054,0.850048593333333,9986273.3,176.62628,164567.005,2019,2.48444833333333,4,1,1,1,1,1,1
"MI",Mai 2019,183.948159,216.712948,887.4976,17093.4438709677,8586.213,0.848828477419355,9986506,176.630396774194,170048.611,2019,2.49375958064516,5,1,1,1,1,1,1
"MI",Jun 2019,134.077864,158.179214,832.40387,17094.481,8587.3715,0.8476084,9986738.73333333,176.634516666667,164559.336,2019,2.3856218,6,1,1,1,1,0,1
"MI",Jul 2019,128.730789,152.133413,895.49791,17090.3825806452,8585.94951612903,0.846134161290323,9989973.38709677,176.691722580645,169989.594,2019,2.36865916129032,7,1,1,1,1,0,1
"MI",Aug 2019,108.539783,128.541994,875.41398,17080.8296774194,8581.79761290323,0.844370241935484,9996413.83870968,176.805638709677,169880.073,2019,2.29588235483871,8,1,1,1,1,0,1
"MI",Sep 2019,99.2736131,117.809534,838.06952,17071.4426666667,8577.7178,0.842636976666667,10002750.4333333,176.917706666667,164295.928,2019,2.42092286666667,9,1,1,1,1,0,1
"MI",Okt 2019,138.6731882,164.9124334,922.4618,17062.0674193548,8573.64312903226,0.840905916129032,10009087.0322581,177.029787096774,169664.978,2019,2.35174409677419,10,1,1,1,1,0,1
"MI",Nov 2019,128.9070614,153.5885708,756.83271,17052.7043333333,8569.57363333333,0.839177036666667,10015423.6,177.141856666667,164088.032,2019,2.37470256666667,11,1,1,1,1,0,1
"MI",Dez 2019,96.7918893,115.5695473,904.2324,17043.3529032258,8565.50929032258,0.837450370967742,10021760.2258065,177.253938709677,169450.426,2019,2.44650967741935,12,1,1,1,1,0,1
"MN",Feb 2016,0,0,576.965,42891.9140909091,8866.99772727273,0.949624409090909,5507894.13636364,69.1711872727273,136534.788,2016,0,2,0,0,1,1,1,0
"MN",Mär 2016,0.5442789,0.5729922,896.77771,42868.9716129032,8862.25483870968,0.94981995483871,5510841.87096774,69.2082064516129,192287.025,2016,0.193548387096774,3,0,0,1,1,1,0
"MN",Apr 2016,0.7253259,0.7634368,902.02912,42842.5966666667,8856.80223333333,0.950044763333333,5514234.5,69.2508133333333,185969.725,2016,0.2,4,0,0,1,1,1,0
"MN",Mai 2016,0.1812008,0.1906689,976.86921,42816.2541935484,8851.35635483871,0.950269293548387,5517627.19354839,69.2934203225806,192050.557,2016,0.0645161290322581,5,0,0,1,1,1,0
"MN",Jun 2016,19.3768001,20.3845596,998.72855,42789.943,8845.91723333333,0.950493543333333,5521019.86666667,69.3360276666667,185741.171,2016,0.825291366666667,6,0,0,1,1,1,0
"MN",Jul 2016,57.2000695,60.1666484,939.98931,42762.7470967742,8840.29503225806,0.950697122580645,5524531.09677419,69.3801235483871,191810.557,2016,2.04816238709677,7,0,0,1,1,1,0
"MN",Aug 2016,83.7540711,88.0810011,970.1126,42734.1783870968,8834.38890322581,0.950882348387097,5528224.41935484,69.4265064516129,191682.41,2016,2.02200993548387,8,0,0,1,1,1,0
"MN",Sep 2016,62.3659854,65.5749261,913.07476,42706.1066666667,8828.58576666667,0.951064346666667,5531858.2,69.4721413333333,185377.259,2016,1.58738873333333,9,0,0,1,1,1,0
"MN",Okt 2016,74.6114725,78.4361274,928.0115,42678.0729032258,8822.79022580645,0.951246103225806,5535491.96774194,69.5177758064516,191430.754,2016,1.75637461290323,10,0,0,1,1,1,0
"MN",Nov 2016,74.9178871,78.741477,893.8234,42650.0746666667,8817.00243333333,0.951427626666667,5539125.7,69.563411,185134.035,2016,2.03780896666667,11,0,0,1,1,1,0
"MN",Dez 2016,90.2127066,94.8016963,792.74598,42622.6480645161,8811.3804516129,0.951608903225806,5542759.4516129,69.609045483871,191179.752,2016,1.98402790322581,12,0,0,1,1,1,0
"MN",Jan 2017,88.528289,93.0131191,761.38756,42597.6241935484,8806.50896774194,0.951792919354839,5546452.83870968,69.6554283870968,193566.049,2017,2.14563187096774,1,0,0,1,1,1,0
"MN",Feb 2017,40.3604553,42.3841307,738.7431,42574.2335714286,8801.99535714286,0.9522499,5549967.42857143,69.6995671428571,174723.134,2017,1.69382303571429,2,0,0,1,1,1,0
"MN",Mär 2017,44.6564052,46.8585287,860.00102,42550.8741935484,8797.48767741935,0.952997990322581,5553482.03225806,69.743705483871,193321.042,2017,1.94919877419355,3,0,0,1,1,1,0
"MN",Apr 2017,53.0861367,55.6605952,867.89626,42526.7513333333,8792.83306666667,0.953770463333333,5557115.8,69.7893403333333,186962.549,2017,1.95689586666667,4,0,0,1,1,1,0
"MN",Mai 2017,55.2082605,57.8372833,945.73586,42502.6635483871,8788.18451612903,0.954541916129032,5560749.58064516,69.834975483871,193068.385,2017,1.88881896774194,5,0,0,1,1,1,0
"MN",Jun 2017,60.2049876,63.0221,974.59141,42478.6043333333,8783.54206666667,0.955312363333333,5564383.33333333,69.88061,186718.359,2017,1.8273164,6,0,0,1,1,1,0
"MN",Jul 2017,96.4346876,100.844834,904.65401,42455.6635483871,8779.13029032258,0.956106274193548,5567874.61290323,69.924455483871,192821.321,2017,1.92969703225806,7,0,0,1,1,1,1
"MN",Aug 2017,290.4188649,303.4884506,938.20564,42433.5167741936,8774.8875483871,0.9569379,5571273.48387097,69.9671403225806,192703.687,2017,2.675022,8,0,0,1,1,1,1
"MN",Sep 2017,265.665377,277.378871,868.93854,42412.9306666667,8771.0342,0.957755086666667,5574617.53333333,70.009137,186375.572,2017,2.65295246666667,9,0,0,1,1,1,1
"MN",Okt 2017,242.9258225,253.4331092,878.6364,42402.6951612903,8769.956,0.958571322580645,5577961.61290323,70.0511332258065,192472.627,2017,2.67822538709677,10,0,0,1,1,1,1
"MN",Nov 2017,230.2335163,239.9808846,876.85579,42394.7813333333,8769.4985,0.959386556666667,5581305.63333333,70.09313,186152.234,2017,2.6988336,11,0,0,1,1,1,1
"MN",Dez 2017,396.61205,412.359991,837.83234,42386.8767741936,8769.04106451613,0.961648332258065,5584649.67741936,70.1351261290323,192242.129,2017,2.69293209677419,12,0,0,1,1,1,1
"MN",Jan 2018,399.080708,413.531301,778.26815,42378.8522580645,8768.57722580645,0.965277174193548,5588048.61290323,70.1778116129032,194821.096,2018,2.66194422580645,1,0,0,1,1,1,1
"MN",Feb 2018,332.663222,343.419139,721.1225,42371.2253571429,8768.13603571429,0.968726360714286,5591283,70.2184307142857,175865.65,2018,2.70455789285714,2,0,0,1,1,1,1
